user_id,user_type,device_type,group,historical_dwell_time,dwell_time,ctr,retention_next_day
U_12278,old,Android,treatment,1730.8463200991898,2579.1167644163565,0.16385623600015764,0
U_12279,new,iOS,control,851.3488056994723,972.706320747684,0.14489219296206365,0
U_12280,new,Android,control,2670.9411164346993,3210.723719448203,0.12136256281631565,0
U_12281,old,Android,control,2106.660490757486,2114.2595635215853,0.1064776784113521,1
U_12282,old,iOS,control,2163.2298311588124,2430.0731884797756,0.036469613694441544,0
U_12283,new,Android,treatment,2285.912260626516,2502.7248953209205,0.13312708972501688,0
U_12284,new,iOS,control,659.4325964926375,804.7970641741356,0.22055021028782915,0
U_12285,new,Android,control,327.96038007619467,324.3907577011105,0.021343632780640606,0
U_12286,old,Android,control,3939.4509776017712,3113.649865390914,0.16238468339329937,0
U_12287,old,iOS,treatment,1672.197294149875,1381.6429644358507,0.09013231840753745,0
U_12288,old,iOS,treatment,1676.8986981498902,2473.9136715945597,0.10946912034567371,1
U_12289,new,iOS,treatment,542.2519935278433,627.6662938233587,0.0905424173390011,0
U_12290,old,Android,control,915.7433324013767,990.5032696323019,0.06787459587451093,1
U_12291,new,Android,control,1771.837875044872,2167.750045162536,0.05265141267235884,0
U_12292,new,Android,treatment,1978.5497421114308,1607.411282475186,0.21796421507288433,0
U_12293,old,Android,control,2808.1441847913934,2657.093597209544,0.14757516953283345,1
U_12294,new,iOS,control,1697.2491080935501,1637.1487119292633,0.027102909825357582,1
U_12295,new,Android,control,1418.8733116200829,1576.8524893611839,0.13991973910653796,0
U_12296,new,Android,control,999.8576785333597,895.9764314041308,0.0693163911860857,1
U_12297,new,Android,treatment,782.1847891316689,692.5287768074132,0.035663703160007984,0
U_12298,new,iOS,treatment,2370.0204037694825,2094.9167743078833,0.40954519952161833,1
U_12299,old,iOS,control,1112.3650359688438,1304.1509079321786,0.07968308658983314,0
U_12300,old,Android,treatment,2016.6716999464925,2114.6251135390285,0.010658103024689627,0
U_12301,old,Android,treatment,788.403479570349,853.2834924331431,0.17963491879572507,1
U_12302,old,iOS,control,885.171275224203,969.4172058052857,0.16446761479045235,1
U_12303,new,Android,treatment,745.0647363533843,720.3068638991201,0.044695574689852434,1
U_12304,old,Android,control,788.450546283271,,0.1487578703594113,0
U_12305,old,iOS,treatment,2839.836751034361,2555.963523573773,0.09545639998798192,0
U_12306,new,Android,control,306.1169939612265,303.5085375336317,0.05954291820932279,1
U_12307,old,Android,control,1623.9294632113147,1745.0734068557226,0.156582385188687,0
U_12308,new,iOS,treatment,1000.6461704941826,1047.9129636746645,0.024410860113575118,1
U_12309,old,Android,treatment,352.33439992984023,442.59837151709354,0.11318080148211164,0
U_12310,old,Android,treatment,1054.0564975690586,942.8827954668442,0.09450937148741288,1
U_12311,old,Android,treatment,1840.476928942878,1668.3578699328955,0.2653400012235058,0
U_12312,old,iOS,control,2113.715929822189,2828.3429674826157,0.026805711930632102,0
U_12313,old,iOS,control,1273.818829798397,1509.3704026374492,0.1099906039239634,0
U_12314,old,Android,control,2577.9014376632313,2875.251499510402,0.05264957389360244,0
U_12315,new,iOS,treatment,824.6357366811642,802.4733241586885,0.03607102341092223,0
U_12316,new,Android,treatment,909.883976457886,947.5922954570834,0.08962381941886989,1
U_12317,old,iOS,control,1834.5297897411479,1834.068226503883,0.20954380344965493,1
U_12318,old,iOS,control,3148.9366080454274,3769.7554970140573,0.030782671016961,0
U_12319,old,Android,control,873.6204251528676,926.4023129027689,0.0376865327471007,1
U_12320,old,Android,treatment,1016.1364182698488,1293.629803004012,0.04343576615728392,1
U_12321,old,Android,control,878.4009864012947,856.3107473439562,0.016235438753950907,0
U_12322,old,iOS,control,1149.9367434821754,1286.6639463273007,0.05260418539906186,1
U_12323,old,Android,treatment,4694.785921856481,5791.070670184672,0.06454945402830736,0
U_12324,old,iOS,control,2371.7909943481495,2387.4529025090696,0.0713079846526366,1
U_12325,old,Android,control,606.8906283913916,539.2450053605181,0.09454354951547662,0
U_12326,old,Android,control,927.8432571799012,912.0367409126251,0.03978837111863819,1
U_12327,new,iOS,control,1212.7048327194032,1016.3316536765137,0.09791999615120016,1
U_12328,old,Android,treatment,726.3370493132542,851.917381040385,0.0452449475457305,1
U_12329,new,iOS,treatment,503.7714689785726,551.3293293734173,0.09058245760209652,0
U_12330,new,Android,treatment,2639.54675123792,1822.5226234954835,0.058769681696102145,1
U_12331,new,Android,control,550.9776581704265,531.9408671947789,0.13655090288332394,0
U_12332,old,Android,control,3219.4114422240646,2651.5651144157446,0.044248321201562406,0
U_12333,old,Android,treatment,4094.8236830380943,5193.297647122274,0.09074519980495757,0
U_12334,new,iOS,treatment,500.50875463931493,592.2119078301245,0.016520274150811715,0
U_12335,old,iOS,treatment,736.0148843636678,812.9562996161818,0.04923120331780611,0
U_12336,old,iOS,control,1202.688465667758,1301.733845404513,0.12745543120111363,0
U_12337,old,Android,control,627.8606271521376,683.5267757525712,0.16104698185763128,0
U_12338,new,Android,treatment,991.5028933664588,1033.9253698882983,0.0794481086260471,0
U_12339,old,iOS,treatment,1272.4492399476956,1847.0476094571422,0.03804446142097368,0
U_12340,old,Android,control,2001.564492104485,,0.19987399914176332,0
U_12341,new,iOS,treatment,2751.6321627012708,3627.6452008484243,0.027077629831296187,1
U_12342,new,iOS,treatment,1730.875706137754,1806.1994228252677,0.09158779037577862,1
U_12343,old,Android,treatment,2218.556875528857,2286.735869294297,0.07790266362600541,0
U_12344,old,Android,treatment,311.18315346093334,,0.025746074566319947,0
U_12345,old,Android,control,2138.630976668351,1785.952797992737,0.050405022427246475,1
U_12346,old,iOS,control,5951.047394006808,6651.388551832915,0.07223041506988537,1
U_12347,old,Android,control,134.9362404674704,102.49549743156533,0.06876439401261841,0
U_12348,old,iOS,control,2603.797984679121,3146.536977448541,0.12814818700890887,1
U_12349,new,iOS,treatment,792.2744848234887,735.539323378814,0.1116130452937341,0
U_12350,old,Android,control,760.0501247104712,855.4348996521143,0.08776571726449775,0
U_12351,old,Android,treatment,2847.2908841424983,3372.012362272509,0.14229356816200953,1
U_12352,old,iOS,treatment,5889.845866197623,7232.343790854181,0.017925116155846625,0
U_12353,old,iOS,control,2788.9068002418385,2542.0704046528795,0.08391368289090635,0
U_12354,old,Android,control,1114.6177790658107,1173.6046895310055,0.09349105708245291,0
U_12355,new,iOS,control,423.10437744560795,431.6706092948795,0.04094848810672226,1
U_12356,old,Android,treatment,1683.9920840729196,1552.5560656459836,0.1094933746012272,0
U_12357,new,Android,control,1809.725032963168,1548.445980532852,0.11843227856393058,1
U_12358,old,iOS,control,1100.5639025382882,1011.2676509648118,0.06818420793613336,1
U_12359,new,Android,control,713.4328864140523,632.6369846401254,0.06135239092149506,1
U_12360,new,Android,treatment,8604.107316704209,11038.685713143406,0.04678607636092867,0
U_12361,old,iOS,control,3555.112345536877,3558.8527772753937,0.11545616467256281,1
U_12362,new,Android,treatment,2258.5938447579397,2154.3715776538284,0.17974553047734235,1
U_12363,old,iOS,treatment,466.3757605192325,509.81107987874685,0.09166630696956794,0
U_12364,old,Android,treatment,851.9002509755176,929.1761518868623,0.06321089335467588,1
U_12365,new,iOS,treatment,955.4095291420019,987.2590473856523,0.06268111607082244,1
U_12366,new,Android,treatment,404.02821596351305,365.9673990447556,0.21047241599797786,0
U_12367,old,iOS,control,5396.674590048585,4737.796388656999,0.05122806156958787,0
U_12368,old,iOS,control,4635.365040845957,5168.390472258179,0.11492600173983131,1
U_12369,old,Android,treatment,978.8555833376656,1187.1616596252438,0.09466961834174546,1
U_12370,old,iOS,treatment,6250.115811359484,7206.610123836043,0.10788953549159254,0
U_12371,old,iOS,treatment,1494.9061526606097,1764.6832533757909,0.07431890796314501,1
U_12372,old,iOS,control,11905.219078785021,11823.857460521203,0.05156061383047886,0
U_12373,old,iOS,control,1684.0708923485279,1631.24215142404,0.06695373752569388,0
U_12374,old,Android,treatment,2378.3793452771965,3024.174877214375,0.0599715318063031,1
U_12375,new,Android,treatment,2758.155715302344,3176.8214606636134,0.1564113803271678,0
U_12376,old,iOS,control,4168.564733497116,3185.765378555385,0.06694668238380472,1
U_12377,old,Android,control,2257.032192230183,2212.4911788985833,0.057013895153529906,0
U_12378,old,Android,control,1339.8435488448763,1037.2091876550476,0.0625784170802304,1
U_12379,old,Android,control,2263.180824208163,2478.944745082884,0.20546330935024368,0
U_12380,old,iOS,control,780.7640953397564,870.6690680570259,0.09838602925014467,1
U_12381,old,Android,control,1694.1346562781318,1538.9234016054093,0.02591545879783721,0
U_12382,old,Android,treatment,617.5588459779332,715.9567602025661,0.14002001079531892,0
U_12383,old,Android,treatment,360.8690228923779,290.95969575850273,0.098128946076316,0
U_12384,old,Android,treatment,1561.7492691451755,2111.7720568619534,0.07243747152012646,0
U_12385,old,iOS,treatment,4117.669799219564,5376.080139652318,0.035902417210424656,0
U_12386,old,Android,control,3145.9276955230175,3688.640457089956,0.15000616842072478,0
U_12387,old,Android,control,1404.856653395508,1718.11386731331,0.19257191460269596,0
U_12388,old,Android,treatment,6068.168724070382,5845.665088815103,0.08041177483252497,0
U_12389,old,iOS,treatment,951.434907901088,1272.2433681393236,0.05659655598715401,0
U_12390,old,Android,treatment,323.4207986873508,466.32003746112906,0.0313368249917337,1
U_12391,new,Android,control,157.07348104097127,121.8596987075664,0.08718120477671898,1
U_12392,old,Android,control,583.0469032240826,568.0732781944997,0.08284956182070252,0
U_12393,new,Android,treatment,1729.6849445564508,1766.2312479683164,0.06675343569800539,1
U_12394,old,Android,treatment,902.6891387900293,1201.855439393723,0.0814141568028632,0
U_12395,old,iOS,treatment,2168.925799235384,1640.298787403988,0.0034071002617814656,1
U_12396,new,Android,control,3359.0768567447894,4274.068077280962,0.04067856724202616,1
U_12397,new,iOS,treatment,373.2756643738531,396.33252724432634,0.06372843859365271,1
U_12398,old,Android,treatment,2199.576613742543,2952.158912826556,0.14660445994673263,1
U_12399,old,iOS,treatment,2308.586808775936,2699.518302412857,0.01886178727732744,0
U_12400,old,Android,treatment,753.4253908018375,954.6699342139873,0.07082509397304816,0
U_12401,new,Android,treatment,2659.1545250353524,1871.8592886005715,0.045231356918594576,1
U_12402,old,Android,control,1191.6030049944832,1122.808956194673,0.3009425632821796,1
U_12403,old,iOS,treatment,1103.473269871482,1467.6787434117848,0.04031983074764321,0
U_12404,old,Android,treatment,8123.456028059281,10000.832413576001,0.17035403024874116,1
U_12405,old,iOS,control,2278.867256076972,1719.345720634533,0.18618862051203808,0
U_12406,old,iOS,treatment,3144.6341247633777,3744.8573778995883,0.06386802934149373,0
U_12407,new,iOS,treatment,2660.6057689638883,2520.56144049291,0.06029530611240769,1
U_12408,old,Android,control,891.4427231609237,770.3733127306676,0.17138302502629843,0
U_12409,old,Android,treatment,4076.8392140939086,3713.3364624701144,0.055551143881868555,0
U_12410,old,Android,control,1003.9576269140408,1097.1303093223473,0.05728708965716674,0
U_12411,new,Android,control,582.1313164113454,679.3194009263093,0.1680616354843904,0
U_12412,old,iOS,treatment,1206.67076100473,1876.6932050432256,0.04817725462669613,0
U_12413,new,Android,control,547.1608924991767,426.1796474572212,0.05997676743197313,0
U_12414,old,iOS,control,2895.5939505102438,3228.8936786858467,0.13759899663857064,0
U_12415,old,iOS,control,1857.5039650505391,2089.646833669053,0.03526586293406492,1
U_12416,old,iOS,treatment,1012.5638466340646,1090.7850843635272,0.032171054548642455,0
U_12417,new,Android,control,1543.7947531458979,1331.3118485966465,0.06173313728946529,1
U_12418,new,Android,control,722.1615110674601,604.5493137965547,0.047153622863990524,0
U_12419,old,iOS,control,1153.7399681660168,1062.4756910177116,0.10260728101514455,0
U_12420,new,Android,treatment,935.7439405340067,1041.31896852478,0.10016590121459022,0
U_12421,new,Android,treatment,1303.962582740215,1695.5922869053372,0.06522147330078912,0
U_12422,old,iOS,treatment,2048.9822933424953,2818.672012988301,0.036164306123425034,0
U_12423,old,Android,control,1121.7228499760986,849.91533518239,0.172902406938248,1
U_12424,new,Android,treatment,1772.3891705813476,1687.682072788723,0.07884547149908559,1
U_12425,old,Android,treatment,1255.519947076586,1770.3287588233484,0.13878135895060942,0
U_12426,new,Android,control,532.9391073073187,474.4949130730196,0.09973736161807083,1
U_12427,old,Android,control,463.49846260573133,459.54151851956516,0.06503907467983325,0
U_12428,old,iOS,treatment,3293.6879450165666,2892.397714732134,0.21911433689271664,0
U_12429,old,Android,treatment,1514.9420222139968,2096.8114292419327,0.03202297171821703,1
U_12430,old,Android,control,1775.643681964298,1266.1897919280134,0.23010168524799787,1
U_12431,old,iOS,control,3462.9036442226075,2609.5694321765914,0.0754287643913819,1
U_12432,old,Android,control,1023.819378453329,1185.196408967427,0.2137615427290104,0
U_12433,new,Android,treatment,299.72799035664286,416.93661861469445,0.1910893516795759,0
U_12434,old,iOS,control,1586.1182354219188,1516.976704287229,0.08762430860819141,0
U_12435,old,Android,control,1919.0578256124004,1905.567958737067,0.018258432697136888,1
U_12436,old,Android,control,1215.536879322744,1381.1439745704315,0.07819782537833679,0
U_12437,old,iOS,control,4876.633721018533,5088.36336706279,0.12044341340877138,0
U_12438,old,iOS,treatment,205.26198378501505,228.6496126789408,0.10569151965704934,0
U_12439,new,iOS,treatment,2204.9058171193255,2207.896801263809,0.06083007338308754,0
U_12440,old,Android,control,2824.6600706915333,2160.8093262892007,0.08234033030017648,0
U_12441,old,Android,treatment,2161.671424863903,2639.899493662956,0.1253101535091289,0
U_12442,old,Android,treatment,104.01125844020265,121.04109693209627,0.22677061377801128,0
U_12443,old,iOS,treatment,4189.477961834945,4618.904590467515,0.16380122356240806,0
U_12444,old,iOS,control,659.8899631241737,560.7268338490363,0.046021123113187644,0
U_12445,old,iOS,treatment,999.3117623457116,1019.9036194608515,0.10695814550760986,0
U_12446,new,Android,treatment,785.1859992942512,926.6585050812973,0.09203015688540177,0
U_12447,new,Android,control,1246.7920743079885,1411.6797616642682,0.07052739143607685,0
U_12448,new,Android,treatment,1501.0756004365871,1541.61542339545,0.04608450640357338,0
U_12449,old,iOS,control,3064.0499426426522,2865.2790909026994,0.16300982085538035,1
U_12450,new,Android,control,1728.6180813691228,1507.2733640937113,0.0770610292183548,0
U_12451,old,Android,treatment,1836.399519020707,2471.457962749318,0.12147449923965363,0
U_12452,old,iOS,treatment,2092.1729928572818,2480.2423182251364,0.10126183068610492,0
U_12453,old,Android,treatment,626.7936718282048,780.4323797664877,0.023838853644730332,0
U_12454,old,iOS,treatment,822.5415035709511,1022.7885852969686,0.02106458984332381,0
U_12455,new,iOS,control,1842.2868686127104,1757.2556703686319,0.04140437208482405,0
U_12456,old,iOS,control,2930.6747818635854,2418.3810634034135,0.1725581493651865,1
U_12457,old,Android,treatment,2676.485735396806,2686.347063598628,0.12878294182458808,1
U_12458,old,Android,control,993.9500737357353,1162.1093599867957,0.14298699294360995,1
U_12459,old,iOS,control,3107.6251392462823,2769.35191624833,0.09857015773532805,0
U_12460,old,iOS,treatment,592.425321323956,656.0315810051677,0.06742264937653997,1
U_12461,old,Android,treatment,3551.4392931036687,3477.6150814378557,0.14116667693168383,0
U_12462,old,Android,control,1217.4621255482264,995.3848862072,0.05920399631011029,0
U_12463,old,Android,treatment,5770.746413126238,6023.838629345041,0.06882418212087191,0
U_12464,old,iOS,control,444.10752806501495,556.5826792093178,0.04694352195555267,0
U_12465,new,iOS,treatment,3689.026938882351,4377.406955382858,0.0642166761568509,0
U_12466,old,iOS,treatment,1123.3256824273076,1220.7835873420147,0.06203206486460814,0
U_12467,new,iOS,control,664.3514877986084,772.2631092330894,0.07172617128832738,0
U_12468,old,Android,treatment,1753.013248097835,2021.2998289224943,0.027899120588401306,1
U_12469,old,Android,control,858.8181988906114,1033.2879808670548,0.10553066036193572,1
U_12470,new,Android,control,849.4011419369258,1131.1980847293908,0.013683027167657898,0
U_12471,old,Android,treatment,831.4069406019645,1132.3634725877698,0.09949651260465231,1
U_12472,old,iOS,control,856.0849075681781,868.2264544325086,0.03378746259875488,0
U_12473,old,iOS,control,2214.383130560022,2446.6641286023255,0.17913149037324594,0
U_12474,old,Android,control,729.2145462580258,730.8630691075908,0.1419756976683465,0
U_12475,old,iOS,treatment,811.3219862722652,693.7032502181166,0.3871736861724023,0
U_12476,new,iOS,treatment,300.11380824303035,292.29604848531346,0.08798004711933607,0
U_12477,old,iOS,control,1002.3232587319766,859.2529003614125,0.044280764821630986,0
U_12478,new,iOS,control,2570.039087977699,2309.132173192925,0.0348206906946544,0
U_12479,old,iOS,treatment,762.4016183237509,1141.6810561504406,0.02480485163794299,0
U_12480,new,Android,treatment,501.2415653135288,632.4607217058033,0.06486620466261547,0
U_12481,old,Android,control,1751.727887842906,1867.5744181446184,0.08668014964155958,0
U_12482,old,iOS,control,1114.9705155042977,1250.8312812389527,0.07184705573610455,0
U_12483,new,iOS,treatment,5350.355626928937,4138.38031123432,0.05612259426802099,0
U_12484,old,Android,control,1317.1136799251133,1460.9787894264457,0.06541040876840783,0
U_12485,old,iOS,treatment,1961.3632851048994,2640.60987692334,0.03546043306090152,1
U_12486,old,iOS,treatment,3191.4652454999205,2500.7196601367095,0.16190566603131198,0
U_12487,old,iOS,control,3142.841731880604,3503.5944325626147,0.054937796151046624,0
U_12488,old,iOS,control,1807.7720461539159,1421.6119677221952,0.10745402375182157,1
U_12489,old,Android,control,1318.5901778673326,928.9457208639668,0.04976909806131929,0
U_12490,new,Android,control,4544.2482547107265,5448.3161410340035,0.049575497588398514,0
U_12491,new,iOS,control,830.9640585459717,705.4408239821506,0.007432213002726398,0
U_12492,old,iOS,treatment,1053.4948065772994,1109.6222993654649,0.06470949086164958,1
U_12493,old,iOS,treatment,894.7471786867571,1212.525590309022,0.07159641234686599,1
U_12494,old,iOS,treatment,376.82384549599914,424.29341014622025,0.04156753181185113,0
U_12495,old,Android,control,2894.3417485835453,2816.1227241585593,0.06530905761543052,0
U_12496,old,Android,control,229.23912424208478,222.29019042419134,0.06489244942757043,0
U_12497,old,Android,treatment,1493.1482873865664,1853.7809013115739,0.04030765592303704,0
U_12498,old,Android,treatment,1273.2549833937233,,0.1459664590465,1
U_12499,old,Android,treatment,9001.914364584612,10804.100457431834,0.049250514545770244,1
U_12500,old,Android,control,346.50574691974936,320.3328792652036,0.17574323965111846,0
U_12501,old,iOS,treatment,729.4842353397535,906.2178891775316,0.05665331186946833,1
U_12502,old,iOS,control,1345.260858599752,1408.5909705845752,0.12418132833977931,1
U_12503,old,Android,control,1280.7446135554865,1645.3506731190753,0.16548432400821111,1
U_12504,new,iOS,control,579.843993523585,546.6840825445662,0.04295791955798376,0
U_12505,new,Android,treatment,843.537565110716,885.8537840599895,0.14664839524925707,0
U_12506,old,Android,treatment,547.6137507263693,669.3329026828369,0.03321107132825739,0
U_12507,old,Android,control,1996.1481753957414,2284.921643148558,0.024312327460977848,1
U_12508,old,iOS,control,234.1664327081617,195.82454251065707,0.0767605076456833,0
U_12509,old,Android,control,1469.3933424609686,1492.2225401907008,0.07183228544497601,0
U_12510,new,iOS,control,556.7461594270209,347.31278231430866,0.035818785762602695,0
U_12511,old,Android,treatment,3382.0954137789136,3828.325195766388,0.030990365143985937,0
U_12512,old,iOS,control,6108.699877988724,7091.6449996712,0.14240468085497462,0
U_12513,old,Android,control,1150.9910721513459,1025.6235529494472,0.031333796380036597,0
U_12514,old,Android,control,4563.299112062399,4684.343551984003,0.12062627874896988,0
U_12515,old,Android,treatment,1164.826423954923,1265.4484558458328,0.07616694561632566,1
U_12516,new,Android,control,415.50454165818127,361.94171421777617,0.03782584701172669,0
U_12517,old,Android,treatment,6062.898668515518,8196.754175120774,0.08055429031525946,0
U_12518,old,Android,control,2275.2416439777944,1918.5092289978193,0.10812405836388529,1
U_12519,old,Android,control,1505.3356945659925,1571.487361684162,0.041043753246089776,0
U_12520,old,iOS,treatment,2599.208792625877,3208.9266084716382,0.03112798142917346,0
U_12521,new,Android,treatment,1120.7650275570854,1055.7701580733738,0.011231895361646345,0
U_12522,new,Android,treatment,851.5168061092526,941.1142658655759,0.061642560275899407,0
U_12523,old,Android,treatment,519.0875326191241,526.621689894612,0.15481616249496158,1
U_12524,old,iOS,treatment,1208.0841025182926,1537.1144599670565,0.010382769736950355,1
U_12525,new,Android,control,1481.7796374051343,1189.510669767487,0.06381957944861924,0
U_12526,new,iOS,control,815.8068493969608,774.24897505744,0.05651634597258887,0
U_12527,old,iOS,treatment,3087.388898491743,3504.987318609296,0.05724680832561817,1
U_12528,new,Android,treatment,1223.3139192329359,1541.7410213598403,0.0910592052402769,0
U_12529,old,iOS,treatment,743.0113589996602,895.1708895861107,0.026224704777261645,0
U_12530,old,iOS,control,522.1123636874548,596.9060162888268,0.24932976557858863,0
U_12531,old,Android,treatment,1322.762441000993,1690.7289142796033,0.022736395297809575,1
U_12532,new,iOS,control,591.7072514214175,640.3724806623392,0.13861047480221655,0
U_12533,new,iOS,treatment,1177.857290187379,1208.748745071612,0.07313051986721074,0
U_12534,old,iOS,treatment,844.4708853782291,1149.0718220229246,0.08609861545921184,0
U_12535,old,Android,control,916.8157512414742,867.8343550353444,0.0982085319431629,1
U_12536,old,Android,control,3483.0936619165204,2579.3220371115813,0.06537904653674256,0
U_12537,new,Android,treatment,1013.289388547292,1059.0946071372887,0.09468738642407169,0
U_12538,old,iOS,control,854.9463639514337,913.1010644446659,0.10763109354081705,0
U_12539,old,iOS,control,1521.3202678204373,1154.6914275185304,0.03324917563773495,1
U_12540,old,iOS,treatment,4520.3711464044345,4625.86251673381,0.056139130757553675,1
U_12541,old,Android,control,1897.418842701084,1547.1775886006862,0.12337809472510919,0
U_12542,old,Android,control,2410.4796573574263,2694.9344939068396,0.10244545517711001,0
U_12543,old,iOS,control,821.7471611249157,1027.9476795624594,0.21850700972365159,0
U_12544,new,iOS,treatment,2045.7715124519298,2139.935791396389,0.034416283617224236,1
U_12545,old,iOS,treatment,9582.580476152989,,0.07636913983102464,1
U_12546,new,Android,control,477.8135766038688,514.0451790433287,0.062357780631009545,0
U_12547,old,Android,treatment,582.7190740898119,847.8691073036716,0.05627334704807457,0
U_12548,old,Android,treatment,1726.1593353030196,1837.493394869734,0.0831125453873025,0
U_12549,new,Android,treatment,1813.109857430995,1893.5749616373782,0.017629709769399645,1
U_12550,old,Android,treatment,1394.2454466384984,1561.114247639882,0.06769698890825644,0
U_12551,new,iOS,control,387.5440991166431,391.9253184882898,0.08436052446511959,1
U_12552,old,iOS,control,1375.198079668417,1891.7878282412748,0.03354666595920618,1
U_12553,old,Android,control,2420.414790054533,2431.6011418927806,0.04608855822286713,1
U_12554,new,Android,treatment,649.8680236706415,611.8747076998538,0.015176094937559944,1
U_12555,old,Android,treatment,2438.2220905899694,2378.861113238151,0.04857016207107828,0
U_12556,old,Android,control,3808.4936225554975,4524.097200807156,0.3891294346249358,1
U_12557,new,Android,control,1090.7046823916642,950.1257457634115,0.044877466112822624,0
U_12558,new,Android,control,880.1008879526214,967.704408756357,0.05342949585680365,0
U_12559,old,Android,treatment,2912.29155807909,3086.139738840322,0.03888475518337016,1
U_12560,old,Android,treatment,756.225585464425,722.7969250782941,0.10361143507026441,0
U_12561,old,iOS,treatment,698.8614564852517,899.5187879738234,0.023666816310414597,0
U_12562,new,Android,treatment,727.1530189566628,711.0242789557155,0.1405513962946109,0
U_12563,new,Android,control,607.2200217732989,645.9690666615329,0.09158208055297894,0
U_12564,old,iOS,treatment,788.8268224716451,1000.5267068228544,0.15458118351470415,0
U_12565,new,Android,treatment,3892.3545774186177,4548.1967439713635,0.06679802751360828,0
U_12566,new,Android,control,5115.28978591997,4909.541052307601,0.3026627368721007,0
U_12567,new,iOS,treatment,678.1922006284047,807.8365991464715,0.07223810769663369,0
U_12568,old,Android,treatment,1614.2012752164399,1641.1734483659952,0.0991374717645994,0
U_12569,old,iOS,treatment,1290.7079316315933,962.3854252233605,0.05478363890126149,0
U_12570,old,Android,control,3638.110670031677,4023.8734636701984,0.10602332116062393,0
U_12571,old,Android,control,4263.035893746266,4368.923633614121,0.057867727601525865,1
U_12572,old,iOS,control,361.91498932858894,328.79552015280086,0.04346792584649731,1
U_12573,old,iOS,control,2195.201294314967,1710.7798272315686,0.04392054403098637,0
U_12574,new,Android,control,316.3779965695276,219.72871226315226,0.10934335198110577,1
U_12575,old,iOS,control,6123.187745768975,6170.71288112071,0.05516733961169253,1
U_12576,old,iOS,control,2133.286039092707,2660.885851414261,0.10794636005348704,1
U_12577,old,Android,treatment,776.3013297941568,896.9970408839115,0.05415358738125409,0
U_12578,old,iOS,control,1236.6523335439501,1169.6253961723344,0.04417759831309291,0
U_12579,old,iOS,control,1190.3927581028588,1186.0416626172123,0.03821339589568261,0
U_12580,new,Android,treatment,1369.8891698539921,1963.0939594767851,0.03848566867168048,0
U_12581,old,Android,control,3452.142978687331,3841.495113190222,0.08943507629558242,1
U_12582,old,Android,treatment,598.6364906274571,607.4706773430212,0.1746332446147366,0
U_12583,old,Android,treatment,6530.403341494511,7738.360722510908,0.07084951264329935,0
U_12584,old,iOS,control,5419.573890460821,5689.823851048935,0.11358264560884383,0
U_12585,old,iOS,treatment,744.6851659477998,739.4932363229018,0.03657434699845713,1
U_12586,new,iOS,control,953.973791467052,1062.6032577456954,0.0726930264051107,0
U_12587,old,Android,control,5895.043678635435,5171.890891644694,0.0642594768413269,0
U_12588,new,Android,control,2413.2499202121,1866.3064573403644,0.11909809144805564,0
U_12589,old,Android,control,1145.762877915969,1158.8475278789842,0.047870858167138985,0
U_12590,old,Android,treatment,2877.5434452504596,3353.657216666668,0.1684077381028622,0
U_12591,old,Android,control,16497.745603542753,16495.21674115699,0.04379981102107318,1
U_12592,old,iOS,treatment,1631.6521551361968,,0.1005726201290806,0
U_12593,old,Android,control,904.2463062422162,819.4579398879225,0.03611047262527021,0
U_12594,new,iOS,control,1033.1117517260698,1207.9834776295745,0.09050655145023342,1
U_12595,old,iOS,treatment,1827.0575643970813,2298.570245258348,0.12253766566903639,0
U_12596,new,Android,treatment,591.5613350492964,547.1984560623961,0.08148531708326276,0
U_12597,old,Android,treatment,2135.63742611067,1782.6734736448961,0.08115369460166728,0
U_12598,new,Android,control,329.9278240511209,284.67411197729047,0.050982734698137994,0
U_12599,new,Android,control,528.4602923308872,540.92923937946,0.25350185546568677,0
U_12600,old,iOS,treatment,2751.2653387387613,2938.7588052427363,0.07164722963154421,0
U_12601,new,Android,control,221.074131537023,197.54133611634262,0.04763250745714615,1
U_12602,old,Android,treatment,3089.468846210906,3323.399109124037,0.09928850775197987,0
U_12603,old,iOS,treatment,299.9558492100006,350.0876986735549,0.11728954025505271,1
U_12604,new,Android,treatment,225.27797862875533,271.93523813258264,0.06280355754171314,0
U_12605,old,Android,treatment,1006.3018875250253,1187.3615605867697,0.04723316885190869,0
U_12606,new,Android,treatment,1132.1636750521498,1234.0966700926415,0.07212273080174048,1
U_12607,new,Android,treatment,2598.281764729785,2711.495711448036,0.1534624840824064,0
U_12608,old,Android,control,1570.7658746057955,1453.1099739258077,0.043098749378214264,0
U_12609,new,Android,control,738.8920815976115,838.0042064264983,0.07777132085752878,1
U_12610,old,iOS,treatment,2384.8353981216505,3127.485461176486,0.13485182356725062,0
U_12611,new,iOS,treatment,448.3955230855274,632.8364510155569,0.09537080745389138,1
U_12612,new,iOS,control,1006.1906954542528,1098.3423128566258,0.12056983741724868,0
U_12613,old,iOS,control,574.5938139936004,531.6359460761428,0.06348611015509247,0
U_12614,old,Android,control,1602.456111003803,1385.006508212121,0.04326428460125784,0
U_12615,new,Android,control,811.2089798778466,927.1646428010414,0.14479969101301488,0
U_12616,old,iOS,treatment,788.2427099079982,816.4202754610682,0.05393322766426395,1
U_12617,new,iOS,treatment,1027.0308747809302,1243.9165263185625,0.03806847882047979,1
